reviewId;userName;score;at;content;case_folding;cleaning;normalisasi;tokenizing;stopwords;stemming;cleaned;Score;Sentiment
245349b2-5055-4b94-9675-2bcffe7c7451;Pengguna Google;4;2024-08-23 04:37:41;bisa ga ya ngadain blubike nya, jadi ada layanan blubert motor juga;bisa ga ya ngadain blubike nya, jadi ada layanan blubert motor juga;bisa ga ya ngadain blubike nya jadi ada layanan blubert motor juga;bisa tidak ya mengadakan blubike nya jadi ada layanan bluebird motor juga;['bisa', 'tidak', 'ya', 'mengadakan', 'blubike', 'nya', 'jadi', 'ada', 'layanan', 'bluebird', 'motor', 'juga'];['mengadakan', 'blubike', 'nya', 'jadi', 'layanan', 'bluebird', 'motor'];['ada', 'blubike', 'nya', 'jadi', 'layan', 'bluebird', 'motor'];ada blubike nya jadi layan bluebird motor;0;Netral
5944d73a-0426-4bab-98ed-0c434b23a3d3;Pengguna Google;5;2024-08-23 03:34:35;baik dan lancar;baik dan lancar;baik dan lancar;baik dan lancar;['baik', 'dan', 'lancar'];['baik', 'lancar'];['baik', 'lancar'];baik lancar;0;Netral
b2a6c608-59bf-4367-92d7-1fd62fc4bd9b;Pengguna Google;5;2024-08-23 00:52:05;sangat mudah dioperasikan;sangat mudah dioperasikan;sangat mudah dioperasikan;sangat mudah dioperasikan;['sangat', 'mudah', 'dioperasikan'];['sangat', 'mudah', 'dioperasikan'];['sangat', 'mudah', 'operasi'];sangat mudah operasi;1;Positif
871dd261-e1dd-4a21-bf90-753ee98adb95;Pengguna Google;5;2024-08-22 12:01:27;keren;keren;keren;keren;['keren'];['keren'];['keren'];keren;0;Netral
7060e8ae-7308-447f-b5b2-d5e827f20a92;Pengguna Google;1;2024-08-22 10:51:08;kenapa alamat jemput berubah sendiri. tidak ada menu yang membuat alamat jemput menjadi fixed. ini membuat sopir kebingungan untuk menjemput.;kenapa alamat jemput berubah sendiri. tidak ada menu yang membuat alamat jemput menjadi fixed. ini membuat sopir kebingungan untuk menjemput.;kenapa alamat jemput berubah sendiri tidak ada menu yang membuat alamat jemput menjadi fixed ini membuat sopir kebingungan untuk menjemput;kenapa alamat jemput berubah sendiri tidak ada menu yang membuat alamat jemput menjadi fixed ini membuat sopir kebingungan untuk menjemput;['kenapa', 'alamat', 'jemput', 'berubah', 'sendiri', 'tidak', 'ada', 'menu', 'yang', 'membuat', 'alamat', 'jemput', 'menjadi', 'fixed', 'ini', 'membuat', 'sopir', 'kebingungan', 'untuk', 'menjemput'];['alamat', 'jemput', 'berubah', 'sendiri', 'menu', 'membuat', 'alamat', 'jemput', 'menjadi', 'fixed', 'membuat', 'sopir', 'kebingungan', 'menjemput'];['alamat', 'jemput', 'ubah', 'sendiri', 'menu', 'buat', 'alamat', 'jemput', 'jadi', 'fixed', 'buat', 'sopir', 'bingung', 'jemput'];alamat jemput ubah sendiri menu buat alamat jemput jadi fixed buat sopir bingung jemput;1;Positif
d019b82c-59e8-499d-a039-8a83c9a58ac3;Pengguna Google;5;2024-08-22 10:34:55;pelayanan sangat mantap;pelayanan sangat mantap;pelayanan sangat mantap;pelayanan sangat mantap;['pelayanan', 'sangat', 'mantap'];['pelayanan', 'sangat', 'mantap'];['layan', 'sangat', 'mantap'];layan sangat mantap;1;Positif
d35a04e7-3e3b-4986-8f02-440b3fe376a5;Pengguna Google;5;2024-08-21 19:04:23;sangat memuuuaassskkaannn;sangat memuuuaassskkaannn;sangat memuuaasskkaann;sangat memuuaasskkaann;['sangat', 'memuuaasskkaann'];['sangat', 'memuuaasskkaann'];['sangat', 'memuuaasskkaann'];sangat memuuaasskkaann;0;Netral
cf2c08a8-d256-4482-a53c-2f0b17bf1fc7;Pengguna Google;4;2024-08-21 09:07:54;tolong di perbaiki sistem navigasi nya. sering saya di complain pengemudi karna masalah penjemputan navigasi.;tolong di perbaiki sistem navigasi nya. sering saya di complain pengemudi karna masalah penjemputan navigasi.;tolong di perbaiki sistem navigasi nya sering saya di complain pengemudi karna masalah penjemputan navigasi;tolong di perbaikan sistem navigasi nya sering saya di komplain pengemudi karena masalah penjemputan navigasi;['tolong', 'di', 'perbaikan', 'sistem', 'navigasi', 'nya', 'sering', 'saya', 'di', 'komplain', 'pengemudi', 'karena', 'masalah', 'penjemputan', 'navigasi'];['perbaikan', 'sistem', 'navigasi', 'nya', 'sering', 'komplain', 'pengemudi', 'masalah', 'penjemputan', 'navigasi'];['baik', 'sistem', 'navigasi', 'nya', 'sering', 'komplain', 'kemudi', 'masalah', 'jemput', 'navigasi'];baik sistem navigasi nya sering komplain kemudi masalah jemput navigasi;0;Netral
c514a9df-a40d-40ce-8106-e842cdb121cd;Pengguna Google;5;2024-08-21 04:22:48;oke;oke;oke;oke;['oke'];['oke'];['oke'];oke;1;Positif
a8a84d88-838f-444e-9103-cf45d9e26c9b;Pengguna Google;5;2024-08-21 02:40:00;membantu sekali, bisa dijadwalkan, ga ada penolakan.;membantu sekali, bisa dijadwalkan, ga ada penolakan.;membantu sekali bisa dijadwalkan ga ada penolakan;membantu sekali bisa dijadwalkan tidak ada penolakan;['membantu', 'sekali', 'bisa', 'dijadwalkan', 'tidak', 'ada', 'penolakan'];['membantu', 'sekali', 'dijadwalkan', 'penolakan'];['bantu', 'sekali', 'jadwal', 'tolak'];bantu sekali jadwal tolak;-2;Negatif
1700f233-6fc6-4b75-b830-fb4b5ade9683;Pengguna Google;5;2024-08-20 02:01:56;mudah dan pengemudi tepat waktu;mudah dan pengemudi tepat waktu;mudah dan pengemudi tepat waktu;mudah dan pengemudi tepat waktu;['mudah', 'dan', 'pengemudi', 'tepat', 'waktu'];['mudah', 'pengemudi', 'tepat', 'waktu'];['mudah', 'kemudi', 'tepat', 'waktu'];mudah kemudi tepat waktu;1;Positif
9f1aeba7-50ac-401d-8e68-8f397d5238e4;Pengguna Google;5;2024-08-19 23:14:23;publik transportasi unggulan bangsa indonesia;publik transportasi unggulan bangsa indonesia;publik transportasi unggulan bangsa indonesia;publik transportasi unggulan bangsa indonesia;['publik', 'transportasi', 'unggulan', 'bangsa', 'indonesia'];['publik', 'transportasi', 'unggulan', 'bangsa', 'indonesia'];['publik', 'transportasi', 'unggul', 'bangsa', 'indonesia'];publik transportasi unggul bangsa indonesia;0;Netral
49b37b46-5c9e-47f5-b4ac-43deea8ccf43;Pengguna Google;1;2024-08-19 03:14:49;taksi rasa angkot. apa semua pengemudi blue bird jebolan supir angkot? injak rem dan gas terus menerus. apa dikira lagi bawa kambing? bikin mood jelek sampai kantor.;taksi rasa angkot. apa semua pengemudi blue bird jebolan supir angkot? injak rem dan gas terus menerus. apa dikira lagi bawa kambing? bikin mood jelek sampai kantor.;taksi rasa angkot apa semua pengemudi blue bird jebolan supir angkot injak rem dan gas terus menerus apa dikira lagi bawa kambing bikin mood jelek sampai kantor;taksi rasa angkot apa semua pengemudi blue bird jebolan supir angkot injak rem dan gas terus menerus apa dikira lagi bawa kambing bikin mood jelek sampai kantor;['taksi', 'rasa', 'angkot', 'apa', 'semua', 'pengemudi', 'blue', 'bird', 'jebolan', 'supir', 'angkot', 'injak', 'rem', 'dan', 'gas', 'terus', 'menerus', 'apa', 'dikira', 'lagi', 'bawa', 'kambing', 'bikin', 'mood', 'jelek', 'sampai', 'kantor'];['taksi', 'rasa', 'angkot', 'apa', 'semua', 'pengemudi', 'blue', 'bird', 'jebolan', 'supir', 'angkot', 'injak', 'rem', 'gas', 'terus', 'menerus', 'apa', 'dikira', 'bawa', 'kambing', 'bikin', 'mood', 'jelek', 'kantor'];['taksi', 'rasa', 'angkot', 'apa', 'semua', 'kemudi', 'blue', 'bird', 'jebol', 'supir', 'angkot', 'injak', 'rem', 'gas', 'terus', 'terus', 'apa', 'kira', 'bawa', 'kambing', 'bikin', 'mood', 'jelek', 'kantor'];taksi rasa angkot apa semua kemudi blue bird jebol supir angkot injak rem gas terus terus apa kira bawa kambing bikin mood jelek kantor;-8;Negatif
d67c351e-d914-4e39-b34e-696bdc43aab5;Pengguna Google;5;2024-08-18 17:35:33;luarbiasa;luarbiasa;luarbiasa;luarbiasa;['luarbiasa'];['luarbiasa'];['luarbiasa'];luarbiasa;0;Netral
fa2b8dc5-aeaf-4800-aac9-fdd136c8d7e0;Pengguna Google;5;2024-08-18 14:06:56;semoga makin terdepan blue bird nya dan tolong sejahtera kn mitra² pengemudi² blue bird (beserta keluarganya) baik pengemudi yg berprestasi maupun yang tidak krn klo tidak ada mereka mitra pengemudi siapa lg yang akan membesar kn perusahaan blue bird itu sendiri, bravo blue bird indonesia;semoga makin terdepan blue bird nya dan tolong sejahtera kn mitra² pengemudi² blue bird (beserta keluarganya) baik pengemudi yg berprestasi maupun yang tidak krn klo tidak ada mereka mitra pengemudi siapa lg yang akan membesar kn perusahaan blue bird itu sendiri, bravo blue bird indonesia;semoga makin terdepan blue bird nya dan tolong sejahtera kn mitra pengemudi blue bird beserta keluarganya baik pengemudi yg berprestasi maupun yang tidak krn klo tidak ada mereka mitra pengemudi siapa lg yang akan membesar kn perusahaan blue bird itu sendiri bravo blue bird indonesia;semoga makin terdepan blue bird nya dan tolong sejahtera kan mitra pengemudi blue bird beserta keluarganya baik pengemudi yang berprestasi maupun yang tidak karena kalau tidak ada mereka mitra pengemudi siapa lagi yang akan membesar kan perusahaan blue bird itu sendiri bravo blue bird indonesia;['semoga', 'makin', 'terdepan', 'blue', 'bird', 'nya', 'dan', 'tolong', 'sejahtera', 'kan', 'mitra', 'pengemudi', 'blue', 'bird', 'beserta', 'keluarganya', 'baik', 'pengemudi', 'yang', 'berprestasi', 'maupun', 'yang', 'tidak', 'karena', 'kalau', 'tidak', 'ada', 'mereka', 'mitra', 'pengemudi', 'siapa', 'lagi', 'yang', 'akan', 'membesar', 'kan', 'perusahaan', 'blue', 'bird', 'itu', 'sendiri', 'bravo', 'blue', 'bird', 'indonesia'];['semoga', 'makin', 'terdepan', 'blue', 'bird', 'nya', 'sejahtera', 'kan', 'mitra', 'pengemudi', 'blue', 'bird', 'beserta', 'keluarganya', 'baik', 'pengemudi', 'berprestasi', 'maupun', 'kalau', 'mitra', 'pengemudi', 'siapa', 'membesar', 'kan', 'perusahaan', 'blue', 'bird', 'sendiri', 'bravo', 'blue', 'bird', 'indonesia'];['moga', 'makin', 'depan', 'blue', 'bird', 'nya', 'sejahtera', 'kan', 'mitra', 'kemudi', 'blue', 'bird', 'serta', 'keluarga', 'baik', 'kemudi', 'prestasi', 'maupun', 'kalau', 'mitra', 'kemudi', 'siapa', 'besar', 'kan', 'usaha', 'blue', 'bird', 'sendiri', 'bravo', 'blue', 'bird', 'indonesia'];moga makin depan blue bird nya sejahtera kan mitra kemudi blue bird serta keluarga baik kemudi prestasi maupun kalau mitra kemudi siapa besar kan usaha blue bird sendiri bravo blue bird indonesia;4;Positif
3fee4309-9e5e-4adc-ae8d-01bedd0b8b62;Pengguna Google;5;2024-08-18 12:34:48;memuaskan dan sangat membantu;memuaskan dan sangat membantu;memuaskan dan sangat membantu;memuaskan dan sangat membantu;['memuaskan', 'dan', 'sangat', 'membantu'];['memuaskan', 'sangat', 'membantu'];['muas', 'sangat', 'bantu'];muas sangat bantu;1;Positif
408ecacd-c294-4c9b-8e9d-f31372fd3f54;Pengguna Google;5;2024-08-18 11:31:55;sangat bagus;sangat bagus;sangat bagus;sangat bagus;['sangat', 'bagus'];['sangat', 'bagus'];['sangat', 'bagus'];sangat bagus;0;Netral
ea8b21c0-374c-4b51-9569-5cb6fda20684;Pengguna Google;5;2024-08-18 10:29:49;dengan mybluebird perjalanan jadi lebih mudah dan menyenangkan, sopirnya ramah, kendaraan juga sangat nyaman dengan ac yang bisa di atur;dengan mybluebird perjalanan jadi lebih mudah dan menyenangkan, sopirnya ramah, kendaraan juga sangat nyaman dengan ac yang bisa di atur;dengan mybluebird perjalanan jadi lebih mudah dan menyenangkan sopirnya ramah kendaraan juga sangat nyaman dengan ac yang bisa di atur;dengan mybluebird perjalanan jadi lebih mudah dan menyenangkan sopirnya ramah kendaraan juga sangat nyaman dengan ac yang bisa di atur;['dengan', 'mybluebird', 'perjalanan', 'jadi', 'lebih', 'mudah', 'dan', 'menyenangkan', 'sopirnya', 'ramah', 'kendaraan', 'juga', 'sangat', 'nyaman', 'dengan', 'ac', 'yang', 'bisa', 'di', 'atur'];['mybluebird', 'perjalanan', 'jadi', 'lebih', 'mudah', 'menyenangkan', 'sopirnya', 'ramah', 'kendaraan', 'sangat', 'nyaman', 'ac', 'atur'];['mybluebird', 'jalan', 'jadi', 'lebih', 'mudah', 'senang', 'sopir', 'ramah', 'kendara', 'sangat', 'nyaman', 'ac', 'atur'];mybluebird jalan jadi lebih mudah senang sopir ramah kendara sangat nyaman ac atur;2;Positif
9b3e021b-a401-4085-8d89-8a69ef788163;Pengguna Google;5;2024-08-18 05:00:55;taksi paling dipercaya. lagipula kantor saya berlangganan, jadi gampang mau berangkat ke bandara.;taksi paling dipercaya. lagipula kantor saya berlangganan, jadi gampang mau berangkat ke bandara.;taksi paling dipercaya lagipula kantor saya berlangganan jadi gampang mau berangkat ke bandara;taksi paling dipercaya lagipula kantor saya berlangganan jadi gampang mau berangkat ke bandara;['taksi', 'paling', 'dipercaya', 'lagipula', 'kantor', 'saya', 'berlangganan', 'jadi', 'gampang', 'mau', 'berangkat', 'ke', 'bandara'];['taksi', 'paling', 'dipercaya', 'lagipula', 'kantor', 'berlangganan', 'jadi', 'gampang', 'mau', 'berangkat', 'bandara'];['taksi', 'paling', 'percaya', 'lagipula', 'kantor', 'langgan', 'jadi', 'gampang', 'mau', 'berangkat', 'bandara'];taksi paling percaya lagipula kantor langgan jadi gampang mau berangkat bandara;1;Positif
5896c797-c711-434b-a3d4-639908587959;Pengguna Google;5;2024-08-17 22:20:31;sangat gampang n praktis dan banyak cara pembayarannya. makasih.;sangat gampang n praktis dan banyak cara pembayarannya. makasih.;sangat gampang n praktis dan banyak cara pembayarannya makasih;sangat gampang dan praktis dan banyak cara pembayarannya terima kasih;['sangat', 'gampang', 'dan', 'praktis', 'dan', 'banyak', 'cara', 'pembayarannya', 'terima', 'kasih'];['sangat', 'gampang', 'praktis', 'banyak', 'cara', 'pembayarannya', 'terima', 'kasih'];['sangat', 'gampang', 'praktis', 'banyak', 'cara', 'bayar', 'terima', 'kasih'];sangat gampang praktis banyak cara bayar terima kasih;2;Positif
337941bf-b9f7-45c5-b4ae-5f1d98c54b33;Pengguna Google;5;2024-08-17 05:37:14;lebih nyaman use aplikasi taksi mybluebird, banyak ragam diskon nya bila kita sering use ezpay...dan banyak hadiahnya, sayang sekali bila kita cukup sibuk mobile kalau tidak dimanfaatkan aplikasi mybb yg ez pay dn sudah sni( standard nyaman indonesia), merdeka;lebih nyaman use aplikasi taksi mybluebird, banyak ragam diskon nya bila kita sering use ezpay...dan banyak hadiahnya, sayang sekali bila kita cukup sibuk mobile kalau tidak dimanfaatkan aplikasi mybb yg ez pay dn sudah sni( standard nyaman indonesia), merdeka;lebih nyaman use aplikasi taksi mybluebird banyak ragam diskon nya bila kita sering use ezpaydan banyak hadiahnya sayang sekali bila kita cukup sibuk mobile kalau tidak dimanfaatkan aplikasi mybb yg ez pay dn sudah sni standard nyaman indonesia merdeka;lebih nyaman use aplikasi taksi mybluebird banyak ragam diskon nya bila kita sering use ezpaydan banyak hadiahnya sayang sekali bila kita cukup sibuk mobile kalau tidak dimanfaatkan aplikasi mybb yang ez bayar dan sudah sini standard nyaman indonesia merdeka;['lebih', 'nyaman', 'use', 'aplikasi', 'taksi', 'mybluebird', 'banyak', 'ragam', 'diskon', 'nya', 'bila', 'kita', 'sering', 'use', 'ezpaydan', 'banyak', 'hadiahnya', 'sayang', 'sekali', 'bila', 'kita', 'cukup', 'sibuk', 'mobile', 'kalau', 'tidak', 'dimanfaatkan', 'aplikasi', 'mybb', 'yang', 'ez', 'bayar', 'dan', 'sudah', 'sini', 'standard', 'nyaman', 'indonesia', 'merdeka'];['lebih', 'nyaman', 'use', 'aplikasi', 'taksi', 'mybluebird', 'banyak', 'ragam', 'diskon', 'nya', 'bila', 'sering', 'use', 'ezpaydan', 'banyak', 'hadiahnya', 'sayang', 'sekali', 'bila', 'cukup', 'sibuk', 'mobile', 'kalau', 'dimanfaatkan', 'aplikasi', 'mybb', 'ez', 'bayar', 'sini', 'standard', 'nyaman', 'indonesia', 'merdeka'];['lebih', 'nyaman', 'use', 'aplikasi', 'taksi', 'mybluebird', 'banyak', 'ragam', 'diskon', 'nya', 'bila', 'sering', 'use', 'ezpaydan', 'banyak', 'hadiah', 'sayang', 'sekali', 'bila', 'cukup', 'sibuk', 'mobile', 'kalau', 'manfaat', 'aplikasi', 'mybb', 'ez', 'bayar', 'sini', 'standard', 'nyaman', 'indonesia', 'merdeka'];lebih nyaman use aplikasi taksi mybluebird banyak ragam diskon nya bila sering use ezpaydan banyak hadiah sayang sekali bila cukup sibuk mobile kalau manfaat aplikasi mybb ez bayar sini standard nyaman indonesia merdeka;0;Netral
d5f171c8-1a93-43fe-9e63-7c379ed5b05e;Pengguna Google;5;2024-08-17 05:13:47;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
3a25ff94-84f8-4db9-9df1-043fa98d28e8;Pengguna Google;5;2024-08-16 09:09:48;mancap;mancap;mancap;mancap;['mancap'];['mancap'];['mancap'];mancap;0;Netral
3d46fd49-97b3-4cb9-91b0-ed91df501bd2;Pengguna Google;5;2024-08-16 00:27:08;dari sejak tahun 2011 sampai sekarang sebelum adanya taxi online lain nya,seperti grab,gojek dan sebagainya, saya paling suka naik bluebird, pengemudi ramah sekali, sangat membantu, paket lengkap lah pokoknya, paling terbaik dari yg terbaik, semoga jaya selalu bluebird, saya pelanggan setia mengucapkan terimakasih 🙏;dari sejak tahun 2011 sampai sekarang sebelum adanya taxi online lain nya,seperti grab,gojek dan sebagainya, saya paling suka naik bluebird, pengemudi ramah sekali, sangat membantu, paket lengkap lah pokoknya, paling terbaik dari yg terbaik, semoga jaya selalu bluebird, saya pelanggan setia mengucapkan terimakasih 🙏;dari sejak tahun sampai sekarang sebelum adanya taxi online lain nyaseperti grabgojek dan sebagainya saya paling suka naik bluebird pengemudi ramah sekali sangat membantu paket lengkap lah pokoknya paling terbaik dari yg terbaik semoga jaya selalu bluebird saya pelanggan setia mengucapkan terimakasih;dari sejak tahun sampai sekarang sebelum adanya taxi daring lain nyaseperti grabgojek dan sebagainya saya paling suka naik bluebird pengemudi ramah sekali sangat membantu paket lengkap lah pokoknya paling terbaik dari yang terbaik semoga jaya selalu bluebird saya pelanggan setia mengucapkan terima kasih;['dari', 'sejak', 'tahun', 'sampai', 'sekarang', 'sebelum', 'adanya', 'taxi', 'daring', 'lain', 'nyaseperti', 'grabgojek', 'dan', 'sebagainya', 'saya', 'paling', 'suka', 'naik', 'bluebird', 'pengemudi', 'ramah', 'sekali', 'sangat', 'membantu', 'paket', 'lengkap', 'lah', 'pokoknya', 'paling', 'terbaik', 'dari', 'yang', 'terbaik', 'semoga', 'jaya', 'selalu', 'bluebird', 'saya', 'pelanggan', 'setia', 'mengucapkan', 'terima', 'kasih'];['sejak', 'tahun', 'sekarang', 'adanya', 'taxi', 'daring', 'nyaseperti', 'grabgojek', 'sebagainya', 'paling', 'suka', 'naik', 'bluebird', 'pengemudi', 'ramah', 'sekali', 'sangat', 'membantu', 'paket', 'lengkap', 'lah', 'pokoknya', 'paling', 'terbaik', 'terbaik', 'semoga', 'jaya', 'selalu', 'bluebird', 'pelanggan', 'setia', 'mengucapkan', 'terima', 'kasih'];['sejak', 'tahun', 'sekarang', 'ada', 'taxi', 'daring', 'nyaseperti', 'grabgojek', 'bagai', 'paling', 'suka', 'naik', 'bluebird', 'kemudi', 'ramah', 'sekali', 'sangat', 'bantu', 'paket', 'lengkap', 'lah', 'pokok', 'paling', 'baik', 'baik', 'moga', 'jaya', 'selalu', 'bluebird', 'langgan', 'setia', 'ucap', 'terima', 'kasih'];sejak tahun sekarang ada taxi daring nyaseperti grabgojek bagai paling suka naik bluebird kemudi ramah sekali sangat bantu paket lengkap lah pokok paling baik baik moga jaya selalu bluebird langgan setia ucap terima kasih;4;Positif
7c9102e9-92e9-4500-8be2-539557f10c7f;Pengguna Google;5;2024-08-15 20:51:45;mempermudah dalam pemesanan transportasi;mempermudah dalam pemesanan transportasi;mempermudah dalam pemesanan transportasi;mempermudah dalam pemesanan transportasi;['mempermudah', 'dalam', 'pemesanan', 'transportasi'];['mempermudah', 'pemesanan', 'transportasi'];['mudah', 'mesan', 'transportasi'];mudah mesan transportasi;0;Netral
c20c2fa9-bbc7-4f25-9231-76b5241fa6f8;Pengguna Google;5;2024-08-15 17:44:42;top;top;top;top;['top'];['top'];['top'];top;1;Positif
b11bcb42-01f1-4fee-9588-f3cc23e4358b;Pengguna Google;5;2024-08-15 03:30:37;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
c24db9b9-1c25-41ad-b7ac-054703f40010;Pengguna Google;2;2024-08-14 14:51:57;harus ada feed back / chat setelah booking;harus ada feed back / chat setelah booking;harus ada feed back chat setelah booking;harus ada feed back chat setelah booking;['harus', 'ada', 'feed', 'back', 'chat', 'setelah', 'booking'];['feed', 'back', 'chat', 'booking'];['feed', 'back', 'chat', 'booking'];feed back chat booking;2;Positif
aeeb5bea-0c58-45f4-adef-23387f457748;Pengguna Google;5;2024-08-14 09:32:45;baik;baik;baik;baik;['baik'];['baik'];['baik'];baik;0;Netral
1de01662-8f44-4783-8944-18823d39dcbe;Pengguna Google;5;2024-08-14 00:36:55;ok thanks;ok thanks;ok thanks;oke terima kasih;['oke', 'terima', 'kasih'];['oke', 'terima', 'kasih'];['oke', 'terima', 'kasih'];oke terima kasih;2;Positif
9a080a15-8eeb-4c76-83d2-7b74dd64e5b6;Pengguna Google;5;2024-08-13 09:14:55;berjalan dgn baik;berjalan dgn baik;berjalan dgn baik;berjalan dengan baik;['berjalan', 'dengan', 'baik'];['berjalan', 'baik'];['jalan', 'baik'];jalan baik;0;Netral
a728296b-11d4-43cf-9917-7d832c47737f;Pengguna Google;5;2024-08-13 08:43:16;sangat profesional;sangat profesional;sangat profesional;sangat profesional;['sangat', 'profesional'];['sangat', 'profesional'];['sangat', 'profesional'];sangat profesional;0;Netral
c8e02e51-78ab-45e8-bab2-54ee0bc28d0f;Pengguna Google;5;2024-08-13 07:43:56;pelayanan taxi blue bird sangat baik;pelayanan taxi blue bird sangat baik;pelayanan taxi blue bird sangat baik;pelayanan taxi blue bird sangat baik;['pelayanan', 'taxi', 'blue', 'bird', 'sangat', 'baik'];['pelayanan', 'taxi', 'blue', 'bird', 'sangat', 'baik'];['layan', 'taxi', 'blue', 'bird', 'sangat', 'baik'];layan taxi blue bird sangat baik;0;Netral
7235f3d3-ae37-4584-a1c1-9fb71e2cf39b;Pengguna Google;2;2024-08-13 03:24:36;"saya males chat sama elsha bibi, responnya lambat, terus nanya pertanyaan 1 kali sering ga dijawab detail, harus nanya berkali2. seakan2 ""emang lo penting?"". ga ramah tamah dan menurut saya kurang sopan ya ga mengutamakan pelayanan chat dengan menggunakan bapak/ibu. saya gasuka chat sama orang yg kaku, apalagi bluebird itu kan bagus ya, tp kalo pelayanan kaya sombong gitu orang juga males. diperbaiki lagi pelayanan chatnya.";"saya males chat sama elsha bibi, responnya lambat, terus nanya pertanyaan 1 kali sering ga dijawab detail, harus nanya berkali2. seakan2 ""emang lo penting?"". ga ramah tamah dan menurut saya kurang sopan ya ga mengutamakan pelayanan chat dengan menggunakan bapak/ibu. saya gasuka chat sama orang yg kaku, apalagi bluebird itu kan bagus ya, tp kalo pelayanan kaya sombong gitu orang juga males. diperbaiki lagi pelayanan chatnya.";saya males chat sama elsha bibi responnya lambat terus nanya pertanyaan kali sering ga dijawab detail harus nanya berkali seakan emang lo penting ga ramah tamah dan menurut saya kurang sopan ya ga mengutamakan pelayanan chat dengan menggunakan bapakibu saya gasuka chat sama orang yg kaku apalagi bluebird itu kan bagus ya tp kalo pelayanan kaya sombong gitu orang juga males diperbaiki lagi pelayanan chatnya;saya malas chat sama elsha bibi responsnya lambat terus bertanya pertanyaan kali sering tidak dijawab detail harus bertanya berkali seakan memang lo penting tidak ramah tamah dan menurut saya kurang sopan ya tidak mengutamakan pelayanan chat dengan menggunakan bapakibu saya tidak suka chat sama orang yang kaku apalagi bluebird itu akan bagus ya tapi kalau pelayanan kayak sombong begitu orang juga malas di perbaiki lagi pelayanan chat nya;['saya', 'malas', 'chat', 'sama', 'elsha', 'bibi', 'responsnya', 'lambat', 'terus', 'bertanya', 'pertanyaan', 'kali', 'sering', 'tidak', 'dijawab', 'detail', 'harus', 'bertanya', 'berkali', 'seakan', 'memang', 'lo', 'penting', 'tidak', 'ramah', 'tamah', 'dan', 'menurut', 'saya', 'kurang', 'sopan', 'ya', 'tidak', 'mengutamakan', 'pelayanan', 'chat', 'dengan', 'menggunakan', 'bapakibu', 'saya', 'tidak', 'suka', 'chat', 'sama', 'orang', 'yang', 'kaku', 'apalagi', 'bluebird', 'itu', 'akan', 'bagus', 'ya', 'tapi', 'kalau', 'pelayanan', 'kayak', 'sombong', 'begitu', 'orang', 'juga', 'malas', 'di', 'perbaiki', 'lagi', 'pelayanan', 'chat', 'nya'];['malas', 'chat', 'sama', 'elsha', 'bibi', 'responsnya', 'lambat', 'terus', 'bertanya', 'pertanyaan', 'kali', 'sering', 'dijawab', 'detail', 'bertanya', 'berkali', 'seakan', 'memang', 'lo', 'penting', 'ramah', 'tamah', 'kurang', 'sopan', 'mengutamakan', 'pelayanan', 'chat', 'menggunakan', 'bapakibu', 'suka', 'chat', 'sama', 'orang', 'kaku', 'bluebird', 'bagus', 'kalau', 'pelayanan', 'kayak', 'sombong', 'orang', 'malas', 'perbaiki', 'pelayanan', 'chat', 'nya'];['malas', 'chat', 'sama', 'elsha', 'bibi', 'respons', 'lambat', 'terus', 'tanya', 'tanya', 'kali', 'sering', 'jawab', 'detail', 'tanya', 'kali', 'akan', 'memang', 'lo', 'penting', 'ramah', 'tamah', 'kurang', 'sopan', 'utama', 'layan', 'chat', 'guna', 'bapakibu', 'suka', 'chat', 'sama', 'orang', 'kaku', 'bluebird', 'bagus', 'kalau', 'layan', 'kayak', 'sombong', 'orang', 'malas', 'baik', 'layan', 'chat', 'nya'];malas chat sama elsha bibi respons lambat terus tanya tanya kali sering jawab detail tanya kali akan memang lo penting ramah tamah kurang sopan utama layan chat guna bapakibu suka chat sama orang kaku bluebird bagus kalau layan kayak sombong orang malas baik layan chat nya;5;Positif
ee7bc326-b88d-489b-96d3-31f300c8c6b6;Pengguna Google;5;2024-08-13 03:03:26;pengemudi sangat ramah;pengemudi sangat ramah;pengemudi sangat ramah;pengemudi sangat ramah;['pengemudi', 'sangat', 'ramah'];['pengemudi', 'sangat', 'ramah'];['kemudi', 'sangat', 'ramah'];kemudi sangat ramah;1;Positif
de82a77a-57d3-4f27-9d9c-bee57db973c3;Pengguna Google;5;2024-08-12 23:59:23;sop bb mmg tidak pernah mengecewakan.;sop bb mmg tidak pernah mengecewakan.;sop bb mmg tidak pernah mengecewakan;sop bb memang tidak pernah mengecewakan;['sop', 'bb', 'memang', 'tidak', 'pernah', 'mengecewakan'];['sop', 'bb', 'memang', 'pernah', 'mengecewakan'];['sop', 'bb', 'memang', 'pernah', 'kecewa'];sop bb memang pernah kecewa;0;Netral
577a5d60-f543-4eed-9828-00650bbb8a35;Pengguna Google;5;2024-08-12 23:06:51;ok;ok;ok;oke;['oke'];['oke'];['oke'];oke;1;Positif
